change_type	namespace	guid	source_hash	row	zh_text	old_en_text	new_en_text	status	allow_new_namespace
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_YCJD/SangLingJiuZhangHou/DT_DialogueInfo_Cl05_YCJD_SangLingJiuZhangHou	Cl05_YCJD_SangLingJiuZhangHou_01_SangLing_DialogueText	819047024	Cl05_YCJD_SangLingJiuZhangHou_01_SangLing	通天塔外环碎裂，现招募小队设计修复方案，为老师们分忧。		The outer ring of the Heavenly Tower has shattered. We are now recruiting a squad to design a repair plan to ease the teachers' burdens.	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_YCJD/SangLingJiuZhangHou/DT_DialogueInfo_Cl05_YCJD_SangLingJiuZhangHou	Cl05_YCJD_SangLingJiuZhangHou_02_LiWan_DialogueText	2577054158	Cl05_YCJD_SangLingJiuZhangHou_02_LiWan	不是机关学院的能报名吗？我们也想出份力。		Can those not from the Academy of Mechanics sign up? We want to help too.	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_YCJD/SangLingJiuZhangHou/DT_DialogueInfo_Cl05_YCJD_SangLingJiuZhangHou	Cl05_YCJD_SangLingJiuZhangHou_03_SangLing_DialogueText	1566877197	Cl05_YCJD_SangLingJiuZhangHou_03_SangLing	当然可以！大家一起群策群力！		Of course! Let's all work together!	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_YCJD/YouLieJiaJiuZhangHou/DT_DialogueInfo_Cl05_YCJD_YouLieJiaJiuZhangHou	Cl05_YCJD_YouLieJiaJiuZhangHou_00_ZhuoKaiQin_DialogueText	1320479767	Cl05_YCJD_YouLieJiaJiuZhangHou_00_ZhuoKaiQin	学院这是怎么了，也没见到院长他们……		What's wrong with the academy? I haven't seen the Dean and the others...	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_YCJD/YouLieJiaJiuZhangHou/DT_DialogueInfo_Cl05_YCJD_YouLieJiaJiuZhangHou	Cl05_YCJD_YouLieJiaJiuZhangHou_01_ZhuoKaiQin_DialogueText	2299865268	Cl05_YCJD_YouLieJiaJiuZhangHou_01_ZhuoKaiQin	学纪狗，打起精神来，需要的话我们也去帮忙。		Academic Discipline dog, cheer up! We can help if needed.	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/FeiYangJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_FeiYangJiuZhangHou	Cl05_ZCJD_FeiYangJiuZhangHou_00_FeiYang_DialogueText	1397378742	Cl05_ZCJD_FeiYangJiuZhangHou_00_FeiYang	出了这么大的事，怎么没见到夫子院长？		With such a major incident, why haven't we seen the Dean?	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/FeiYangJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_FeiYangJiuZhangHou	Cl05_ZCJD_FeiYangJiuZhangHou_01_XuPingQing_DialogueText	595512291	Cl05_ZCJD_FeiYangJiuZhangHou_01_XuPingQing	我想夫子一定是在处理更棘手的事情。		I think the Master must be dealing with something more pressing.	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/KanTianSanRenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_KanTianSanRenJiuZhangHou	Cl05_ZCJD_KanTianSanRenJiuZhangHou_00_ZeZhou_DialogueText	3522298569	Cl05_ZCJD_KanTianSanRenJiuZhangHou_00_ZeZhou	通天塔的外环碎了！等等，这种情况该怎么办……		The outer ring of the Tower of Heaven is broken! Wait, what should we do in this situation...	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/KanTianSanRenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_KanTianSanRenJiuZhangHou	Cl05_ZCJD_KanTianSanRenJiuZhangHou_01_ZeZhou_DialogueText	1167497961	Cl05_ZCJD_KanTianSanRenJiuZhangHou_01_ZeZhou	得联系工巧家……不对不对，先跟机关学院上报……		I need to contact the Gongqiao family... No, no, report to the Mechanism Academy first...	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/KanTianSanRenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_KanTianSanRenJiuZhangHou	Cl05_ZCJD_KanTianSanRenJiuZhangHou_02_WenQingLing_DialogueText	1301541971	Cl05_ZCJD_KanTianSanRenJiuZhangHou_02_WenQingLing	学长……现在墨子院长不在学院……		Senior... Dean Mozi is not at the academy right now...	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/KanTianSanRenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_KanTianSanRenJiuZhangHou	Cl05_ZCJD_KanTianSanRenJiuZhangHou_03_FengYueLing_DialogueText	3141377773	Cl05_ZCJD_KanTianSanRenJiuZhangHou_03_FengYueLing	学长，我们以后不会上不了课了吧？		Senior, will we be unable to attend classes from now on?	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/KanTianSanRenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_KanTianSanRenJiuZhangHou	Cl05_ZCJD_KanTianSanRenJiuZhangHou_04_ZeZhou_DialogueText	834362323	Cl05_ZCJD_KanTianSanRenJiuZhangHou_04_ZeZhou	怎么偏偏这个时候……夫子也不知道去哪儿了，学院都要乱套了……		Why now of all times... I don't know where the Master went either, the academy is going to be in chaos...	translated	False
added_entry	/Game/Data/ExportDialogues/Cl05/Cl05_ZCJD/SongBeiChenJiuZhangHou/DT_DialogueInfo_Cl05_ZCJD_SongBeiChenJiuZhangHou	Cl05_ZCJD_SongBeiChenJiuZhangHou_00_SongBeiChen_DialogueText	1140116540	Cl05_ZCJD_SongBeiChenJiuZhangHou_00_SongBeiChen	请同学们保持秩序，我们会确保大家的安全！		Students, please maintain order. We will ensure everyone's safety!	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_00_XueZaiJiXia0_DialogueText	2424209188	HcZhaowei_HMLCJ_WeiTuoYaoQing_00_XueZaiJiXia0	叮！同学你好，您有一封来自学士委的加急委托函。		Ding! Hello student, you have an urgent commission letter from the Scholar Committee.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_02_DialogueText	4279853106	HcZhaowei_HMLCJ_WeiTuoYaoQing_02	学士委找我？		The Scholar Committee wants me?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_03_PlayerF_DialogueText	4279711063	HcZhaowei_HMLCJ_WeiTuoYaoQing_03_PlayerF	有事找我？请问是什么委托？		You need me for something? What is the commission?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_03_PlayerM_DialogueText	4279711063	HcZhaowei_HMLCJ_WeiTuoYaoQing_03_PlayerM	有事找我？请问是什么委托？		You need me for something? What is the commission?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_06_XueZaiJiXia0_DialogueText	1647951985	HcZhaowei_HMLCJ_WeiTuoYaoQing_06_XueZaiJiXia0	受夫子专属委托，向你传达一项重要任务：云根镇演武擂台在即，长城守卫军遴选需贤才协理。		By the Master's exclusive commission, I am to convey an important task: The martial arts tournament in Yungen Town is approaching, and the Great Wall Guard selection requires talented assistance.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_07_XueZaiJiXia0_DialogueText	3624684331	HcZhaowei_HMLCJ_WeiTuoYaoQing_07_XueZaiJiXia0	夫子原话：“吾独寄厚望于尔，盼复。”		"The Master's words: ""I place my high hopes in you, awaiting your return."""	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_09_DialogueText	3150784232	HcZhaowei_HMLCJ_WeiTuoYaoQing_09	夫子指派我？		The Master assigned me?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_10_PlayerF_DialogueText	3460425694	HcZhaowei_HMLCJ_WeiTuoYaoQing_10_PlayerF	夫子是希望我到云根镇协助守卫军遴选一事，对吗？		Master, you want me to go to Yungen Town to assist the garrison with the selection process, right?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_10_PlayerM_DialogueText	3460425694	HcZhaowei_HMLCJ_WeiTuoYaoQing_10_PlayerM	夫子是希望我到云根镇协助守卫军遴选一事，对吗？		Master, you want me to go to Yungen Town to assist the garrison with the selection process, right?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_11_XueZaiJiXia0_DialogueText	3044511514	HcZhaowei_HMLCJ_WeiTuoYaoQing_11_XueZaiJiXia0	正是。夫子交代，请你安心前往，去演武擂台处寻星芒导师对接。		Indeed. The Master has instructed you to proceed with peace of mind and seek out Mentor Xingmang at the Martial Arena for further coordination.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_13_DialogueText	3281519308	HcZhaowei_HMLCJ_WeiTuoYaoQing_13	这合适吗……		Is this appropriate...	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_14_PlayerF_DialogueText	24220770	HcZhaowei_HMLCJ_WeiTuoYaoQing_14_PlayerF	协助守卫军遴选似乎颇有难度……夫子确定派我去帮忙吗？		Assisting the Guard selection seems quite difficult... Is the Master sure about sending me?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_14_PlayerM_DialogueText	24220770	HcZhaowei_HMLCJ_WeiTuoYaoQing_14_PlayerM	协助守卫军遴选似乎颇有难度……夫子确定派我去帮忙吗？		Assisting the Guard selection seems quite difficult... Is the Master sure about sending me?	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_15_XueZaiJiXia0_DialogueText	3295977416	HcZhaowei_HMLCJ_WeiTuoYaoQing_15_XueZaiJiXia0	夫子表示他自有安排。请你安心前往，去演武擂台处寻星芒导师对接。		The Master says he has his own arrangements. Please rest assured and head to the martial arts tournament to meet with Mentor Xingmang.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_18_XueZaiJiXia0_DialogueText	792796084	HcZhaowei_HMLCJ_WeiTuoYaoQing_18_XueZaiJiXia0	此外，夫子还有嘱托：遴选切磋无需担忧，他已另托守卫军队长对你指点一二，届时切莫失礼数。		Furthermore, the Master has a request: do not worry about the selection trials. He has already entrusted the Captain of the Guard to provide you with some guidance. Please be sure to show proper respect when you meet.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_19_XueZaiJiXia0_DialogueText	153946910	HcZhaowei_HMLCJ_WeiTuoYaoQing_19_XueZaiJiXia0	将军若有驱策，还请效绵薄之力。望不负夫子所托。		If the General has any orders, please allow me to contribute my humble efforts. I hope not to fail the Master's trust.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_21_DialogueText	799206710	HcZhaowei_HMLCJ_WeiTuoYaoQing_21	恭敬不如从命。		I would be honored to oblige.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_22_PlayerF_DialogueText	2774997958	HcZhaowei_HMLCJ_WeiTuoYaoQing_22_PlayerF	收到。我这就前往云根镇演武擂台，找星芒老师。		Understood. I will head to the Yungen Town martial arts tournament now to find Mentor Xingmang.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_22_PlayerM_DialogueText	2774997958	HcZhaowei_HMLCJ_WeiTuoYaoQing_22_PlayerM	收到。我这就前往云根镇演武擂台，找星芒老师。		Understood. I will head to the Yungen Town martial arts tournament now to find Mentor Xingmang.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_25_DialogueText	2628442426	HcZhaowei_HMLCJ_WeiTuoYaoQing_25	看来没法拒绝……		Looks like I can't refuse...	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_26_PlayerF_DialogueText	2233845147	HcZhaowei_HMLCJ_WeiTuoYaoQing_26_PlayerF	收到，那我先去云根镇演武擂台找星芒老师。		Understood, I'll go to the Yungen Town martial arts tournament to find Mentor Xingmang first.	translated	False
added_entry	/Game/Data/ExportDialogues/HcZhaowei/HcZhaowei_HMLCJ/WeiTuoYaoQing/DT_DialogueInfo_HcZhaowei_HMLCJ_WeiTuoYaoQing	HcZhaowei_HMLCJ_WeiTuoYaoQing_26_PlayerM_DialogueText	2233845147	HcZhaowei_HMLCJ_WeiTuoYaoQing_26_PlayerM	收到，那我先去云根镇演武擂台找星芒老师。		Understood, I'll go to the Yungen Town martial arts tournament to find Mentor Xingmang first.	translated	False
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	05504F3C42090E0EE43FEE82824787F3	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	10A398264F4E2813989E37BDCF4EE41C	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	11E210D74F6EDC98FAA3558159EE297E	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	14578E474916F3A2B76D989C049561C6	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	2476D5044FF68E81B6B668B9F664F755	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	268DE2CE4E8F5CCA63FF80B7C70A38EF	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	2BA31B134C7557E070A6CC9F17908A74	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	31551AE94D01DD9E36529A8B45325F24	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	37BF17CC4046BA3833B495BA3879B92A	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	3C13248443BD8B5CDF55419966624C21	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	45AF48244304DF7CA489B888C9BC5E2F	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	526ADEC04924B881C133608A120CF702	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	54B0E796467D983D7D1D59B649CD89E9	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	63AEBF3D47188A991FE9B7885433AD40	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	64C966A34B37A3DEA5497BAA726574E8	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	681F6092442A3532F66B4D856B6A0885	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	6DA9EF334D0F562C72B3DC8B0D78BCDD	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	78E263EE4DD481FA1A4948A01E7A458C	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	7C55C21247E53A3CE2855594541A61A8	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	9968FC154832F961C50C5181302EE2BB	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	AA2215F949220165435B61B549D62EDC	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	AB3242284D470A8FCFEB358300122B07	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	B6F6C8B146F98125D8FA96A881856E84	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	C5ED5DF54677B8EEB0FE3586CF8D4C25	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	D1E1DC754ED5CF0CE09CCAB4EE2E2DE5	571598265			Defense Penetration	Defense Pierce	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	D26C698C4FC40C467125F28197473DB0	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	D30ED13D4A7CC95FEA25D0B266C7CA17	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	DAA7F7954589AB25329446882AE09ADB	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	E03B94534DCF797887D77EA8FB1CE7B5	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	E61166384EAA7694AF31F3A14FBECC1A	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	EE13872A4A902741BF16AABE8F941487	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	F6EA06064752CFFD0B1179B32A42ABCE	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	FDB386FB42C79F9436664F93A4E5B8C3	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/AttributeTable/DT_AttributeTemplate_Composite	FDEDC4F64A43AC4330BBE197EE0F1495	1148475992			Pursuit Rate	Double Strike Rate	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	096C62664B8E14945B9894A06C2CFEEA	3882868461			Unstoppable	Invincible	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	0E62A5CE49A13465AC333592EF4935D4	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	0E64584B4C37878B059E5E952E0285FC	3882868461			Unstoppable	Invincible	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	1947FFC04CA02B0BD8C170AD3824C7E4	3614238954			Witch's Chant	Seer's Chant	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	25E6EE494C61A5D76E8D02949C835399	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	3673C40840FF7E0DFD2283ADEDE06A95	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	8B7D612849120D9787E492B8E47E7D71	3614238954			Witch's Chant	Seer's Chant	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	ABBB340E415CD38AA9B026B947AFB416	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	B27A8DDB4D51C8B816BFF799942AAD17	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	B4F97E6A4DC81B0A7B5658AA7D5E1506	3882868461			Unstoppable	Invincible	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	BB3032EB46F9A46A292B81A37FF0E1E0	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	BDC077134B03CA700741EC9839738036	3292342473			Sacred Tree: Trigger Effect	Sacred Tree	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	F48B95884DB8AC4E848BEC8031574C04	197407834			Rising Sun	Sunrise	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	1947FFC04CA02B0BD8C170AD3824C7E4	3614238954	100001253_1	巫语颂	Witch's Chant	Seer's Chant	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	8B7D612849120D9787E492B8E47E7D71	3614238954	100001253_4	巫语颂	Witch's Chant	Seer's Chant	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	0E62A5CE49A13465AC333592EF4935D4	197407834	10000151_1	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	25E6EE494C61A5D76E8D02949C835399	197407834	10000151_2	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	ABBB340E415CD38AA9B026B947AFB416	197407834	10000151_3	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	F48B95884DB8AC4E848BEC8031574C04	197407834	10000151_4	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	096C62664B8E14945B9894A06C2CFEEA	3882868461	10001538_1	所向披靡	Unstoppable	Invincible	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	B4F97E6A4DC81B0A7B5658AA7D5E1506	3882868461	10001538_3	所向披靡	Unstoppable	Invincible	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	0E64584B4C37878B059E5E952E0285FC	3882868461	10001538_4	所向披靡	Unstoppable	Invincible	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	BDC077134B03CA700741EC9839738036	3292342473	10001603_4	圣树：触发效果	Sacred Tree: Trigger Effect	Sacred Tree	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	B27A8DDB4D51C8B816BFF799942AAD17	197407834	10044044_4	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	3673C40840FF7E0DFD2283ADEDE06A95	197407834	10044047_4	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Equips	BB3032EB46F9A46A292B81A37FF0E1E0	197407834	10044050	旭日	Rising Sun	Sunrise	translated	False
updated_existing	/Game/Data/DataTables/Battle/FightStyleText/DT_FSSkillText	0369F2804F52B5586561D1898B31A5E7	396027159			Flash Attack Damage	Dash & Attack Damage	translated	True
updated_existing	/Game/Data/DataTables/Battle/FightStyleText/DT_FSSkillText	16294C944A45A90163147CA0DB7A4B19	396027159			Flash Attack Damage	Dash & Attack Damage	translated	True
updated_existing	/Game/Data/DataTables/Battle/FightStyleText/DT_FSSkillText	36B227F8497A4AC199205483113B0E05	396027159			Flash Attack Damage	Dash & Attack Damage	translated	True
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	91C6DB2E44B160FB109CA0BAE4F170E3	385474748	13	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/BattlePass/DT_BattlePassAwardList	E043390E4294A6DF34C3CA9904DBDC65	385474748	18	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
