package	asset_base	namespace	text_key	offset	current	target	old_size	new_size	delta	encoding	repair_ok	repair_status
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	D6557ACC4E6ED22F425B28BFD5AD18AB	1131	【空中支援】会追踪目标，并提高该技能#a#的伤害	Air Support tracks the target and deals #a# more damage.	54	118	64	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	8702AC9E47AA355A78ED899F0426A943	3017	召唤唤灵后，会随机追加【河豚手雷】【无敌鲨嘴炮】【火力压制】三个技能中的一个，释放追加技能后，给当前共鸣增加#fire#的灼流强度，持续#time#秒	Randomly uses Blowfish Grenade, Shark Cannon, or Suppressive Fire, and then increases the active Flow Style's Scorch Adeptness by #fire# for #time#s.	156	304	148	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	14DC88A6488FA81D8A12439338130A09	5491	增加#fire#的灼流强度	Increases Scorch Adeptness by #fire#.	32	80	48	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	AE008217486E77C62DBFA6B4BA038D56	7432	召唤唤灵后，使自身绝技伤害提升#1#，持续#0#秒，期间释放的绝技会减少#2#秒冷却时间	Increases your Ultimates' damage by #1# for #0#s. While active, each time you use an Ultimate, its cooldown is reduced by #2#s.	94	260	166	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	4CDE1BDE4250604EA4FF459853CE48F7	10270	绝技伤害提升#1#，期间释放的绝技会减少#2#秒冷却时间	Increases the Ultimate's damage by #1# and reduces the next Ultimate's cooldown by #2#s.	62	182	120	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	3596E0F649D04DCC8A783A928D563A23	14116	每次释放流技，增加#Dmg0#的普攻伤害，最多叠加#a#层，持续#Time0#秒	Using a skill increases Basic Attack damage by #Dmg0# for #Time0#s, stacking up to #a# times.	86	192	106	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonXZQH	FE860061476D11C734EC8DBBDE78110B	16941	增加#Dmg0#的普攻伤害	Increases Basic Attack damage by #Dmg0#.	32	86	54	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	DEDEAD694D4C07EB6DA51A87431A7AB6	1281	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	EBFBEAC44F57F16C2C0360ADD5823BDA	3213	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	0CE7DFB04D7F153DBBA9DABCAAEACE0B	5145	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	61635BE04B06A9329F52A4B3EB01B77F	7077	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	E30913154549FB4D2316968EC2966C37	9009	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	91FD11C64D0E0BF84D9F2280540EB535	10941	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	83FB886247674B4BEE0BCCBBC665ACE6	12873	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	1C6F5F1D4A48BAF585ACC4B1FF8C0BEF	14805	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	9EDF67CF4435CF53635591BC643E82C8	16737	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	784D91EB4B3A478DCB56038094D6B77F	18669	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	5B11E2934B4B9EACD3080B87F34292FC	20601	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	2BE41FD1433AF60CA7BC9580A4E25FD4	22533	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	5C6081FF4A707D029DE16EBFA1978144	24465	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	023344554570D9116AD64DBA21FDFE1E	26397	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	0F1AACA9425705383AA649847EDEFA5A	28329	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	2D1876B7436C2CEA359B4E8A0C3A6D04	30261	受到的流技伤害提升#a#	Taking #a# more damage from skills.	30	76	46	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	C7EF1794406E6518C9AA32B4AE4A152E	32191	释放绝技后，会获得#0#的冷却缩减，持续#1#秒，同时后台共鸣获得#2#的流技强度加成，持续#3#秒	Using the Ultimate increases Cooldown Reduction by #0# for #1#s and increases the standby Flow Style's Skill Power by #2# for #3#s.	106	268	162	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	29BD41BC4977F4D5946CFCAD5E4F1EF4	36823	获得#0#的冷却缩减	Increases Cooldown Reduction by #0#.	26	78	52	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	EC04A1054B859AEDEFBEA0A3014BE0C4	38808	获得#2#的流技强度加成	Increases Skill Power by #2#.	30	64	34	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_SummonYuanGePuppet	6F99F8B84C34458ED1530B8018EFDC7B	40749	召唤唤灵后，元歌傀儡命中敌方单位，会减少其#1#的防御力，可叠加#2#层，持续#3#秒	When Yango's Puppet hits an enemy, it reduces their Defense by #1# for #3#s, stacking up to #2# times.	92	210	118	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	894EF37747131F8EF65BA6BB5E0CE57F	756	S1使用	Area Buff 1	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	600A9E7A4214B62FE40C70A02F3A0261	871	己方全流强度+30%。	Increases Scorch, Quake, and Psyche Adeptness by #power#.	28	120	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	D6127BD8498B78C3D79E51B1A6109194	2755	S1使用	Choice Buff 3	14	32	18	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	EE901D864F3287081D3042B535710820	2870	生命值低于50%时，自身全流强度+50%。	Increases Double Strike Rate by #power1# and Healing Effect by #power2# when Health is lower than #per#.	48	214	166	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	0BC339324043614A9201BAA771898A41	5662	全流强度+50%。	Increases Double Strike Rate by #power1# and Healing Effect by #power2#.	24	150	126	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	F54D0ECF4EBF3919431025ADB2F89F3C	7967	S1使用	Choice Buff 5	14	32	18	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	87675F1C4544720FC45DD89FB18E35BF	9893	暂未使用	Area Buff 2	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	DD6541234DBA19A22D942597A41933F0	10008	暂未使用	Increases Ice, Slash, and Puncture Adeptness by #power#.	14	118	104	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	E887807249177FB3FD69D3B67599B882	12040	暂未使用	Area Buff 3	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	03B2C11848F927A1AF73EDA417BFD658	12155	暂未使用	Increases damage dealt to nearby enemies by #power#.	14	110	96	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	E1236B444866C1F9664909BC0D0A0AD4	13950	暂未使用	Area Buff 4	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	61D2F96F4F1C2A8574A3A190F0FA9DCD	14065	暂未使用	Increases damage dealt to distant enemies by #power#.	14	112	98	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	F6FBE1DC4B82A789966AFD87E1799CB8	15852	暂未使用	Area Buff 5	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	A45BBD24442DEC5004AB46A4DBB7B18B	15967	暂未使用	Increases Damage Reduction by #power1# and Battle Recovery by #power2#.	14	148	134	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	94B7423B4D8FB50269D66B89149111A8	18346	暂未使用	Area Buff 6	14	28	14	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	50E1C3C341F6978378B39D9516D8F596	18461	暂未使用	Increases damage dealt to Stance Broken enemies by #power#.	14	124	110	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	F7A499CE49B578B2A60BDAB3EB2012F5	20248	暂未使用	Choice Buff 1	14	32	18	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	1323893F42C0A21BCB69CCB26460179B	20363	暂未使用	Increases Ultimate Recharge by #power1# and Skill Power by #power2#.	14	142	128	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	20FF74134303CD5C0566F48E1D40EE43	22738	暂未使用	Choice Buff 2	14	32	18	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	/Game/Data/DataTables/CombatGrowth/BuffGrowth/DT_BuffGrowth_Tower	C49A7DA04B4C567BEEA0C1BAC3BEC84C	22853	暂未使用	Increases Defense by #power1# and Shield Effect by #power2#.	14	126	112	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	72107FA644BD2BBD8EB8E39AA30D9F2F	125020	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	309F997D405AE1F886A7499767728EED	127963	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	82B7EAB94940FE36A241FBA828AE5114	130906	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	A5A6B5AE4A4843286609C58FE3A3968E	133849	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	7DCCD76F44CC388C9F57DA8752389EC5	136792	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	E97D3D25449B1A6F4BC1A2AF311D20F7	139735	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	76E130C149A49A52CA0BA882109E1609	142678	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	A61340B84F6CC7728C9AD89150954C62	145621	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	0603384641117F83C7CC64ADFB3C0A77	148564	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	7D81CDC0443223BD850762A9B058FF3E	151507	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	A35392194780E7D9FC474FB3BF0E611A	154450	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	CAFA268C4647051B4D7E7797E0F2253E	157393	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	1DAFFEEB4A7AFB3768462CA11CBB5295	160336	共鸣当前生命值越低冷却缩减越高，每降低#HPPer#将提升#CoolDownReductionPer_Buff#冷却缩减，最多提升#MaxCoolDownReductionPer_Buff#	Every #HPPer# lost Health increases the Flow Style's Cooldown Reduction by #CoolDownReductionPer_Buff#, up to #MaxCoolDownReductionPer_Buff#.	196	288	92	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	5FA53E4E435EB6544D201A99DDB2458C	622268	下一次流技伤害提升#Damage#	The next skill deals #Damage# more damage. This effect can be triggered once every #time#s.	40	188	148	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	6F72565144AF2A26A3650495596665F3	651200	护盾存在期间提升前后台共鸣#IgnoreDefenseRite_Buff#的无视防御。	When you have a Shield, your Flow Styles' Defense Pierce is increased by #IgnoreDefenseRite_Buff#.	92	202	110	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	13D6C2184928F11991DDCCBACE4C2A7E	659192	提升#IgnoreDef1#无视防御。	Increases Defense Pierce by #IgnoreDef1#.	44	88	44	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	E6A9719B4DA0FACC14E3CBBF9B958B1B	662625	护盾存在期间提升前后台共鸣#IgnoreDefenseRite_Buff#的无视防御	When you have a Shield, your Flow Styles' Defense Pierce is increased by #IgnoreDefenseRite_Buff#.	90	202	112	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	1BC63444450000D93F392E8F614D8912	737085	绝技无视防御+#IgnoreDefenseRite_Buff#	Increases Ultimate Defense Pierce by #IgnoreDefenseRite_Buff#.	68	130	62	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_benzizhang	BC9DDF9649BD49E16845FEBFD9D5B4D3	739060	绝技无视防御+#IgnoreDefenseRite_Buff#	Increases Ultimate Defense Pierce by #IgnoreDefenseRite_Buff#.	68	130	62	utf16		
1018	/NGR/Content/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_jackwzzheng	/Game/Data/DataTables/CombatGrowth/BuffGrowth/Equipment/DT_BuffGrowth_Equipment_jackwzzheng	7D64568D4DA2CBAE3D48BEA8C744071A	117699	共鸣攻击处于破势状态下的目标，提升#1#冷却缩减，持续#2#秒	Attacking enemies with Stance Broken increases Cooldown Reduction by #1# for #2#s.	68	170	102	utf16		
