category,namespace,row,guid,source_hash,zh_text,en_text,source_count,source_priority
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,10040215,7994B92149913B0E8AC3669CCCBF5884,555827823,枪兵,Lancer,4,6
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200406,63BA0E4D43774A567BA2528F952EAA20,1822552050,枫羽,Maple,2,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205022,01B8865246929E61BFA8D7B5214B157C,751492744,枯眠兽,Amber Slumberstone,2,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205011,0B4685B74442AC23AFCE15B8E5AE7DC9,3567166094,栖巢冰蛋,Ice Bird Egg,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205014,E3C6E767406AAE19FB0B5B94BC8136EA,1245970260,栖巢毒蛋,Toxin Bird Egg,2,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205012,E42D6BB84108A6F9850350B2A7B17C07,3861117676,栖巢火蛋,Flame Bird Egg,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205013,6437A6FA4AAC107B5043D091A4B29872,4269590655,栖巢雷蛋,Thunder Bird Egg,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,268200406,9D7F55CE4B47469D400FA6BC200EE915,3408135415,桑雀,Sango,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,203200405,B15B72BE45F8E4B877F5BA89F72FD3FF,1776997136,桓刀,Huan Dao,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290162,FDF2537449F18BDC68D346A383E1D262,1893039153,梦境星离,Dreamscape Vesper,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,291201563,160CA13E4631B662336E7392A54A3828,879777584,梦境鸟,Dream Bird,1,9500
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201532,376ED1264DE01DEE7AD0A88371300B18,3333995178,梦狩伯屠,Scepter Dreamslayer,8,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,404290172,EEF111EC4DC71F4DA56743B5B83519DE,1188824181,梦魇,Nightmare,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290022,10C7228E44FFC04B3B2140A852DF1D61,1533166328,梦魇云狌,Nightmarish Cloudeater,3,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,408290162,F129220B422F0D9F52E9CE9C7EC9799A,456971567,梦魇星离,Nightmare Vesper,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,380201701,8EE357FB49DEC488EC4BE48C4808F489,1777951763,梦魇破门刀客,Nightmare Rebel Blade Wielder,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,340201711,7C72063444D81D10FD2D59B7EBC27855,3410888971,梦魇破门大锤,Nightmare Rebel Hammerer,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,340201801,9A8CBA69421265A5E192F1AED733EA0F,1471035378,梦魇破门术士,Nightmare Rebel Warlock,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,264200401,CBE45AB749E273720E6053872FBD13A7,1947544336,楚冷杉,Lengshan,5,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,263200401,0BDC7AD84D49C5DC3BBE8D9815B2D731,87638193,楚凌息,Chu Lingxi,4,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,260200401,25B6599B470307A03C067E8EEE34D454,2549174935,楚大壮,Chu Dachuang,2,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,327201703,290EE4124D9A2131A8DDF2BFB2E21EE8,2118439051,步陆陵,Bu Luling,1,9000
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290201701,D37FF4624C1D9CA3DC69DA9FF2853DB7,3434966931,武道低年级学子,Junior Martial Arts Student,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,33201701,89A0EBCD4E21C205CC2D11A7519F7975,350351105,武道学子,Martial Arts Student,2,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,504201711,E0AAE1194FBBF9885F53B2943CF1D311,3671086634,殷墨,Yin Mo,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200992,61A345E8428FB5FEAA0FFC9E79491E01,1417660009,毒刺豚,Toxin Puffer,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201021,51F433014FFE5E0C64660C9FC00E3098,3059885735,毒泡芽,Toxic Bubble Sprout,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200806,DD5C2DB7435C0CF5F4C07D806BDC4C63,4023668742,毒花,Toxin Bloom,1,1
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,811101,1854AD6D4419D08E055E5C9032609984,678372125,毒蜥王,Poison Lizard,1,6
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201344,661782944279D5A4B4A5D19392E73C63,1128089886,毒鸩弈,Toxic Tile,7,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,302101,1A56D6B84AD0ACEA1FA558B8D9A9CB6D,2349381589,毕方,Bi Fang,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,302102,71C2CE7B48C52CBEF4619C8DA511AD8C,382230308,毕浊,Bi Zhuo,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,294290004,827B81B44204160A0C0C5FAAD1CECE04,1344713846,水晶核心,Crystal Core,1,9500
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200114,FEE44FAF4022CF83073CD1A5E4DCDE67,4012102435,汉雷碎冰铳,Sundering Crushing Cannon,8,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201081,ACD915014215F01CC9415FBA8A318BF3,3010812467,汉雷鸣角,Sundering Horns,16,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,285201084,D281A04F4849C7A51E037A9967047E0C,2236732316,汉雷鸣角（犊）,Sundering Horns (Calf),1,9500
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,220200836,E065EF84453BD034814E959F19F67CE6,3253752033,沧原甲,Littoral Armor,1,9000
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,303101,583065B14B48339FF856D0AB5A4FA9D3,800138232,沧浪灵驱,Littoral Spirit Drive,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290302103,75A881B94E6F2F3C578AF5BFFCDCEFFE,3597345986,沧源迷踪副本机关鱼头隐形怪,Littoral Abyss Invisible Fish Head,2,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200319,3790AE194AC29F7C6308F7820606C53E,4292834693,沼泽怪,Swampor,3,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290201,505421AB4D748DA6D90B66987FF772EA,1630118826,泉渊,Alata,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200131,622FCEBC4535DAFAC52249A8C1C1DB3B,60661838,流火晶刃铠,Lavablade Nebuclad,3,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200932,A89042E64C6FFDF789510E924C045E90,3490969773,浊流之灵,Lilac River Sprite,1,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201542,3B20AF2E405B016EB5002D9503B087AD,1764014518,浮梦枝棘,Dreamtangle,7,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201552,399397BA47460C2CA4DFFE8A4185E73C,2948442142,浮梦笼棘,Dreamcage,8,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,300072,B45CD2454ED4AB901CDB84AAFCA47F54,3396386869,润兔,Rainbunny,1,0
monster_name,/BattleRoyale/Data/DataTables/Character/DT_NPC_Enemy_PVP,810046,996538E54D4A964CC5A43B91513AD425,504850040,混沌兵王,Chaos Warlord,1,6
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,304201811,0DB2B4A848829F17414EDD94DD99C5DD,4150956893,温梅晴,Wen Meiqing,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,111201571,89573B9F41F056692526EC8E1CC7920D,3577765994,湛流,Zhan Liu,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290012,0FCC92964AA95F6CAEFD3AA760A06C45,682423324,湛蓝灵兽,Azure Feral,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205036,6FA8ABCC4C85C582F77D3EBA11506C1A,1054444600,滚尘果,Spikeroll Fruit,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205039,0B3EFF1E41A09A485D2EA8996C801237,3122703751,滚焰果,Flameroll Fruit,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201012,D14413BE41DA16E0DC067988934EB58C,3908019982,满月蝠,Full Moon Bat,3,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,207101,DF1DBD554A97DFDCB1FDB79289FD347F,2443123515,激光装置,Ray Device,2,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290210410,3D1923944C867A49AE24AFAF7D0D6AB2,1987636112,火力王,Kingblast,2,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,201092,871E7BD5425C3D56035E27A65E400CE1,215714641,火灵,Fire Sprite,1,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201202,2BCBC5914FC79237B57164BB58D43486,2735982700,灼尾蜥,Scorchtail Lizard,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201101,A470B7554FEEE0D6053B77AA5E7C662F,2693251029,灼绒,Embermane,8,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010014,80E114894FEF146EF0D72D9A9EBB126F,1112067238,灾兽机关交互物怪,Scourges Interactive Object,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010013,AAA902C54644D0E17511C6AB88C055BE,23275230,灾兽机关用隐形怪,Scourges Invisible Monster,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010015,FFE41D9140D0761E3D1C2FB1D1879B6A,2531864233,灾兽机关自爆水晶怪,Scourges Crystal Burster,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290305211,872A851E4245442483B9EEA0AB005550,3301031802,灾厄侍仆,Calamity Servant,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290305301,4207B7C64683A190ECACB0A6D26F7286,2381785420,灾厄甲士,Calamity Armored Soldier,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290305201,E24624C245EBF86B3EF19386B8AFC443,386169836,灾厄轻卒,Calamity Light Soldier,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,201091,18A48D4F4C46A3FF1CB9CCB72A2DA0D7,516866751,炎角牛,Flamehorn Bull,2,1
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200066,662669CB4667A53BD8FBFEAB13B957C7,2034417279,炎雷神刃将,Flamebolt Effigy Prime,5,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010016,82F459B941DAD4FED085D7BDF793ECA5,3725687986,炮台,Cannon,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,290205041,A29A1626448C5B0E0E91EA87EF87CE3F,835402382,炮手,Cannoneer,5,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,294201312,5216489242EF3292E7C6238B1C6751DE,3265859230,炮车,Siege Minion,1,9500
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200005,E51AE1CE4D8B62AFDFC7F4A4BF80E054,1732266226,烈刃云铠,Flamedge Aeroclad,10,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200006,59C7E6B34A44CFB3BA19B886B89D0BC4,3204946107,烈刃灼云铠,Blazing Flamedge Aeroclad,6,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201343,89B7D26242A02164AFF4F09D17488320,973755630,焰鸣弈,Flame Tile,6,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,269201702,73CB7E714CAC3CD239AA24988488F753,3327888859,熊昕,Senn,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200834,0A88C8214B47005E3A2D9180A49C05E4,2059460775,燃冰极铳,Icefyre Blunderbuss,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290010004,857947E44F04303FA543868BF83396CE,2828284284,燃神机枢,Volcanic Drive,2,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201204,4C917D614346E8BAE0FF52829C53A8E1,2678842710,燎原巨蜥,Wreckflame Lizard,15,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200991,431E6C74455EF7F12BE198A328F18140,1824437161,燕刺豚,Wallow Puffer,4,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200401,F68CD68D45875D430396199E4B21AEA7,1685455910,燕山溪,Yan Shanxi,3,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,315050026,F77882A84BD96541CB67DDA51ED18884,1890380665,牛小二,Moocart,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,511201801,EA8B23264F47CD65D8E5FDA4F2260998,897492493,牛昊,Niu Hao,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200004,B24054D44B94B0740DE1A78C117D5931,997540687,狂刃云铠,Crazed Aeroclad,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201531,C47F47EC42C10458F818D693CCE0F805,748420525,狂刃伯屠,Scimitar Dreamslayer,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200102,5B03D6AD4E88A4346F0B36B4691BDC43,1311905996,狂刃晶铠,Crazed Nebuclad,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,216102,63407ACB4626CC25BA12E6BE9F28FFBD,257362349,狂剑铸灵,Frenzied Sword Sentinel,7,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,404201103,0B79EE7945A78635F1C0C3A793D2A544,3178119257,狂暴灼绒,Raged Embermane,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,510090051,C2B7E7D1461EB1604E3B098AB8CE2C36,3180546816,狂狼,Feralwolf,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290091,A769E2E84A02346B3CD5D9906ECC1F62,1383377695,狩梦羽卫,Dreamhunter,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290001,D574E29A44F222BE705246A9B3CF6BFD,3291518363,猩红神兽,Crimson Beast,14,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200052,5075D121434D25B2CC1D25AF576AE6FA,1957725290,玄冰坠天盾,Rime Comet Shield,14,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_Plateau,284201741,85BE5DDA47BB3B834EB6C38C94CFFFA5,2872048343,玄啸,Xuan Xiao,2,2
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,301205056,05BF15E6476B49579BA09B9BC9921E5D,3352728702,玄柔斋,Rou Zhai,3,4
monster_name,/Game/Data/DataTables/RPVP/DT_NPC_Enemy_RPVP,800001,42ADB0F64DFC4FC52843848AE66023BD,2997043215,玄武炮塔,Black Tortoise Turret,1,7
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200941,92F15AA844730E4DBB6D81B2D7A9B861,1579976453,玉枢,Jade Core,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,601200941,53AA13034580AA7015B480BEA02EB242,2794492919,玉枢·残核,Jade Pivot - Remnant Core,1,9500
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205037,20333746483FA96F917E3DA91927D430,91437933,玉泪果,Wailing Bud,5,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,31200402,F5E1483C4A6ACD8F1C9ED68F5F2A3335,2620832810,王大锤,Hammer,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,280051,A0C270754F072C02AF8EECAECA7E6A22,1811440089,王昭君,Princess Frost,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200935,BAC1456849B5CCCA4FBADD9147C4E11C,2460576190,珍宝鱼,Treasure Fish,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200403,D7BB3CA24C7377D860C2DE844F66ECA4,3718123465,琥山君,Shanjun,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,33200401,1F99F47345D641463E2E119124BDDFF7,3381166824,琼楼,Qiong Lou,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,262201714,EA5CB8FB4A7B1CB2226D07910F7BE32F,3332688109,甘勇格,Yongge,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200971,231932304E7C1A8647D40BA5D3719871,1256662038,甲鼠,Armored Rat,2,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290201341,7FB218144FED0EFCB9FBEA8952A9C531,2870247039,疾射弈,Fastrelease Chesspiece,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200401,00CE5A714D7BC0DD1EF4CE859B98A8F9,2651212695,白鹤,Bai He,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200072,9A61825142B353F76CDFD4AA69157F32,4257515510,百炼凝炮俑,Icecannon Effigy,8,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200061,D32D21734026F883E887BE853B506676,3915098800,百炼刀俑,Sword Effigy,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200022,C5B4407F4A6A286480637DB9A0DB6A56,680385281,百炼枪俑,Spear Effigy,9,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200071,AD8D9C014B8E6686F9C11D99CD31B5FE,247363515,百炼炮俑,Cannon Effigy,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200081,C989821848490A62795B5DBCA17D01D6,944288071,百炼盾俑,Shield Effigy,6,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200073,819BEA094809A1FE32C0A0BAD9CBA3DC,39042120,百炼震炮俑,Quakecannon Effigy,10,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,510090054,F2E8E6814E2DE72F9A66FAA7F40C96AC,815372534,皎鹰,Moonhawk,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205057,D8F97AF74C039BE3BE03029966DAD5CA,1950614743,盖凋菇,Shrivelcap Shroom,4,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,205052,35485E3F4B871BE90D0612AA18616CCD,4078514991,盖燎菇,Sparkcap Shroom,5,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,200215,D53BDA8C42E47E8A6AA388A3A0AA4BF8,3499452231,盘荆重篱,Thorned Macroepes,17,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,301201812,589324064CB9E03B3978C48FC3F3568A,1844552354,破梦之徒,Dreambreaker,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201731,0447645D4BDDE9612402FF8C9311C665,3047012955,破门先锋,Rebel Vanguard,10,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201701,B7B2676E447BBB302C2B338D6B9F68B8,3579810907,破门刀客,Rebel Blade Wielder,10,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201711,ED8CF2034E200EA9D7118CB8E4A637D4,1139774738,破门力士,Rebel Hunk,9,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,100201703,17DD07E74934DFAC12CA4ABF7B9B4C36,2713514197,破门幻鸠刃,Rebel Phantom Blade,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201821,B18E7DB14BAB40AB528FCDB3A426B175,3180671846,破门御凝使,Rebel Frost Blaster,11,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201812,45A54E154A61CE80BD85C5A4705449A4,1452892676,破门御凝师,Rebel Frost Caster,8,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290201813,E68F43814EAA61A2AB0F85A0E4E9F831,1288224035,破门御法师,Rebel Mana Guard,1,3
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201811,174C17C24358F47A9E7DC59E1CE71AE2,932560287,破门御雷师,Rebel Thunder Caster,11,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,100201711,B5368F364D329E32C49EB19FEC3AF381,1432006368,破门怪力锤,Rebel Mighty Hammer,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201703,7608C4A245595078D2AB94AA98AA1641,131000446,破门毒锋,Rebel Toxic Stinger,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201801,7C4E8EE44FAC4FDD93AD6D9847F94433,3967039213,破门灼影士,Rebel Fire Caster,15,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,100201821,E3E77AF949035607A07A0EA6CDBE1F65,3274543594,破门诡法师,Rebel Hexcaster,1,4
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201702,B30D8D96432EB452F4730CA949A628EA,1776252663,破门隐锋,Rebel Lurker,10,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201721,5D8E44164694BADFF8F4C69FB6608F55,1726970245,破门雳刃,Rebel Thunderblade,12,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201802,E159C1B142B848A1BE1A378DDCD72539,3080889651,破门震影士,Rebel Quake Caster,11,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_FuBen,290200069,8ADFDC4444DD0AA758C6B8BC466F9FAE,4193233096,神刃将雷剑投掷,Effigy Prime Lightning Sword Hurler,1,3
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,200068,82CBA679442E3DA46BD543840B7E823E,767306486,神刃巨剑,Divine Sword,1,1
monster_name,/Game/Data/DataTables/RPVP/DT_NPC_Enemy_RPVP,800005,D64D038441723EAFE10A8DAFA06D9A89,2261788655,神机炮塔,Divine Engine Turret,1,7
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,221200844,6D64D77B4A3F655D809C9B8C502B04C0,3112034524,神炼玄守,Mystic Sentry,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,32201722,63BAE24B418EF65D1AEFED8EA42963D4,2402538862,神秘人,Mystery Man,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,32200401,2DC7410C424BC2958481B9839BFA3D02,2498192345,神秘女子,Mystery Woman,1,5
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290024,EC8F45C74B60C3E7D34C94B95317B4BC,2913858834,神纹云狌,Divine Imprint Cloudeater,1,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy,290163,500285A04E7A14C39D3583AAD8602215,731978318,神纹巨人,Imprinted Giant,2,1
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_EnemyQuest,201205013,0219944844F3B3FB9453E092B4CBA055,4184446772,神纹感染的破门生,Imprinted Rebel,1,5
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,290167,AD2E951D48109C4B7CCA09945F174147,3992150725,神纹星离,Imprinted Vesper,3,0
monster_name,/Game/Data/DataTables/FieldGuide/FieldGuideExtraInfo/DT_FieldGuide_Auto,201103,FED0BA734C8B399D0F07DBAA442D227E,4109943397,神纹灼绒,Imprinted Embermane,13,0
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,230200025,A4E22325487B828062202292535C668A,2236869515,神铸寒芒枪将,Forged Coldspear Marshal,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,230200063,36C6F0004511B9A6A2C2199024EA4DBF,859778709,神铸炎刀俑,Forged Flame Effigy,1,4
monster_name,/Game/Data/DataTables/NPCTable/DT_NPC_Enemy_LD,230200733,39599E994DCF8141F7CC2C8A4A00F978,1164488920,神铸甲士,Imprinted Captain,1,4
