namespace	guid	source_hash	source_hash_hex	source	text	zh_text	source_text	row	reason	official_target_text	official_en_text	status	model	shared_source_count
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9AF3436546B1F55B74BB65B7DD046710	1750442886	0x6855A386	missing_in_ko_gemini	저장성	浙江省		968	missing_in_ko			translated	gemini-3.1-flash-lite-preview	99
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B11067444220511FC0835BC17E88F68	2026479712	0x78C9A060	missing_in_ko_gemini	위린시	榆林市		2891	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B1DE04D4CA367377CD40EA27299B5A7	3521191224	0xD1E11D38	missing_in_ko_gemini	광둥성	广东省		2053	missing_in_ko			translated	gemini-3.1-flash-lite-preview	141
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B23510B425549D6F9BC99BD89CD884D	4041781984	0xF0E8B2E0	missing_in_ko_gemini	쓰촨성	四川省		2281	missing_in_ko			translated	gemini-3.1-flash-lite-preview	201
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B23E0C14278A5DFC141E1BD106638EF	2606090700	0x9B55C9CC	missing_in_ko_gemini	전장시	镇江市		895	missing_in_ko			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B286ED84ED51C17890DFBAD50B5F914	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2647	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B29F0EA487F653CE26C7BB606521B60	2654394987	0x9E36DA6B	missing_in_ko_gemini	신장 위구르 자치구	新疆维吾尔自治区		3202	missing_in_ko			translated	gemini-3.1-flash-lite-preview	118
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B2A5A934ABEFA2C502BA4BDB85B3309	1622964199	0x60BC77E7	missing_in_ko_gemini	산둥성	山东省		1345	missing_in_ko			translated	gemini-3.1-flash-lite-preview	150
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B2ECC3348A9D3AF92ECA7A64BD23798	1622964199	0x60BC77E7	missing_in_ko_gemini	산둥성	山东省		1426	missing_in_ko			translated	gemini-3.1-flash-lite-preview	150
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B38E9E64E20E57D3E98AEAE6441596E	4266609207	0xFE4F4A37	missing_in_ko_gemini	칭하이성	青海省		3049	missing_in_ko			translated	gemini-3.1-flash-lite-preview	50
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B44384C4246F86D870AF1A57915DA87	2938805036	0xAF2A9B2C	missing_in_ko_gemini	허베이성	河北省		55	missing_in_ko			translated	gemini-3.1-flash-lite-preview	179
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B4A41114FDED2E96CA006BA8DC1AF93	2751655255	0xA402ED57	missing_in_ko_gemini	가오슝시	高雄市		3310	missing_in_ko			translated	gemini-3.1-flash-lite-preview	35
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B51E9EF4CC7C497C08920BC0C04CED5	3521191224	0xD1E11D38	missing_in_ko_gemini	광둥성	广东省		1939	missing_in_ko			translated	gemini-3.1-flash-lite-preview	141
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B58469D408603FE5C5125AD8DB76816	2741693313	0xA36AEB81	missing_in_ko_gemini	헤이룽장성	黑龙江省		735	missing_in_ko			translated	gemini-3.1-flash-lite-preview	137
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B6EF1BF4E03E28BCAED94BDCC64425D	2260163009	0x86B759C1	missing_in_ko_gemini	허난성	河南省		1576	missing_in_ko			translated	gemini-3.1-flash-lite-preview	172
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B80E0B746EE5C2D3825D3BDABC3D9C5	2043359368	0x79CB3088	missing_in_ko_gemini	바오터우시	包头市		364	missing_in_ko			translated	gemini-3.1-flash-lite-preview	8
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B8B0E964AB3428147145DABA96C35D9	1120203550	0x42C4F31E	missing_in_ko_gemini	타오위안시	桃园市		3395	missing_in_ko			translated	gemini-3.1-flash-lite-preview	10
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B8E5FF447625C65ACE06F810269D593	1845137653	0x6DFA90F5	missing_in_ko_gemini	푸얼시	普洱市		2635	missing_in_ko			translated	gemini-3.1-flash-lite-preview	7
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B90560E45E4058BB68C99B6307E89D7	158041616	0x096B8610	missing_in_ko_gemini	량산 이족 자치주	凉山彝族自治州		2463	missing_in_ko			translated	gemini-3.1-flash-lite-preview	14
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B93058F49558A5207569E890DD1094E	2150251389	0x802A3B7D	missing_in_ko_gemini	시안시	西安市		2801	missing_in_ko			translated	gemini-3.1-flash-lite-preview	10
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B963859477A0E56252036ADD044DA74	929198522	0x376271BA	missing_in_ko_gemini	산시성	山西省		315	missing_in_ko			translated	gemini-3.1-flash-lite-preview	127
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B96D486497209765E1620B25E05816A	514258877	0x1EA6F7BD	missing_in_ko_gemini	선전시	深圳市		1952	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B983DE14F7AC1CF45BFC688FCA26158	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3275	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9B9A97A8419531DEEACAAD92FC3E0567	980609777	0x3A72EAF1	missing_in_ko_gemini	광시 좡족 자치구	广西壮族自治区		2131	missing_in_ko			translated	gemini-3.1-flash-lite-preview	123
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BC1BD2940BAC68EA03036ABDABF28B7	2014957628	0x7819D03C	missing_in_ko_gemini	사오싱시	绍兴市		969	missing_in_ko			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BC7B25C49EB8BEF3EDEDE8EB423498C	2501944816	0x9520A5F0	missing_in_ko_gemini	네이멍구 자치구	内蒙古自治区		399	missing_in_ko			translated	gemini-3.1-flash-lite-preview	114
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BDC364D40D6CB0DF2D2E38250CEA915	575228953	0x22494C19	missing_in_ko_gemini	쑤첸시	宿迁市		909	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BDF432F4725DE2CFFCA59A13E3E043D	2248506327	0x86057BD7	missing_in_ko_gemini	윈청시	运城市		290	missing_in_ko			translated	gemini-3.1-flash-lite-preview	12
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BF0FACD4B715B29CD86DD89DFD21251	4041781984	0xF0E8B2E0	missing_in_ko_gemini	쓰촨성	四川省		2377	missing_in_ko			translated	gemini-3.1-flash-lite-preview	201
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9BFBD7C74528EEEA4B578980FEB81AA8	3090332538	0xB832BB7A	missing_in_ko_gemini	지난시	济南市		1344	missing_in_ko			translated	gemini-3.1-flash-lite-preview	10
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C02752F4E76892ADB323088BAECA31E	2260163009	0x86B759C1	missing_in_ko_gemini	허난성	河南省		1624	missing_in_ko			translated	gemini-3.1-flash-lite-preview	172
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C0EEA1A4E71FCDF84CCE0949B7D2D62	2787424360	0xA624B868	missing_in_ko_gemini	신양시	信阳市		1640	missing_in_ko			translated	gemini-3.1-flash-lite-preview	8
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C2191C14E4BDB1B391B18A066473C85	1622964199	0x60BC77E7	missing_in_ko_gemini	산둥성	山东省		1448	missing_in_ko			translated	gemini-3.1-flash-lite-preview	150
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C24D4D3412F968C40070A81BE7423EE	583827077	0x22CC7E85	missing_in_ko_gemini	랴오닝성	辽宁省		505	missing_in_ko			translated	gemini-3.1-flash-lite-preview	113
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C2932974B957ABAEDB3639EAA36077A	2159242830	0x80B36E4E	missing_in_ko_gemini	후룬베이얼시	呼伦贝尔市		406	missing_in_ko			translated	gemini-3.1-flash-lite-preview	13
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C2DECD1402268413A3B03B58E82D7D0	2949628161	0xAFCFC101	missing_in_ko_gemini	바오딩시	保定市		131	missing_in_ko			translated	gemini-3.1-flash-lite-preview	20
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C2F67174B478F4B1483B2BDA62AEF67	2486877029	0x943ABB65	missing_in_ko_gemini	바오지시	宝鸡市		2821	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C2FE7F245B5A17879D2C5875515B259	1750442886	0x6855A386	missing_in_ko_gemini	저장성	浙江省		932	missing_in_ko			translated	gemini-3.1-flash-lite-preview	99
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C34C381464D7D10FD5B89AEEF27EA1C	3787721379	0xE1C40AA3	missing_in_ko_gemini	오르도스시	鄂尔多斯市		396	missing_in_ko			translated	gemini-3.1-flash-lite-preview	8
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C4E6FF04C4437E3F0F420AE5DA25261	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3341	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C628C564E86D26B92D903B34716DE76	1267133988	0x4B86EE24	missing_in_ko_gemini	이란현	宜兰县		3385	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C758D5140E9C690A4C27784344F782A	3993514560	0xEE083240	missing_in_ko_gemini	장시성	江西省		1336	missing_in_ko			translated	gemini-3.1-flash-lite-preview	109
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C853FA4483125DDDA907FA2533DB773	3819295840	0xE3A5D460	missing_in_ko_gemini	솽야산시	双鸭山市		705	missing_in_ko			translated	gemini-3.1-flash-lite-preview	7
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C94BAFC49246F810BA62BABBCA36F12	858707040	0x332ED460	missing_in_ko_gemini	번시시	本溪市		508	missing_in_ko			translated	gemini-3.1-flash-lite-preview	5
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C9A9A81490A115C834C38B5A99986AA	2938805036	0xAF2A9B2C	missing_in_ko_gemini	허베이성	河北省		145	missing_in_ko			translated	gemini-3.1-flash-lite-preview	179
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9C9F813F48CA7DAFBDFCF8B821682A56	2260163009	0x86B759C1	missing_in_ko_gemini	허난성	河南省		1545	missing_in_ko			translated	gemini-3.1-flash-lite-preview	172
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CA9C34F49F0E15236B1EF94116BDDA2	1310370707	0x4E1AAB93	missing_in_ko_gemini	장먼시	江门市		1979	missing_in_ko			translated	gemini-3.1-flash-lite-preview	5
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CAF06004F7180EB28471EA932B23A91	2751655255	0xA402ED57	missing_in_ko_gemini	가오슝시	高雄市		3323	missing_in_ko			translated	gemini-3.1-flash-lite-preview	35
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CB998AD469E1B91404D15B1F41E78BF	2741693313	0xA36AEB81	missing_in_ko_gemini	헤이룽장성	黑龙江省		736	missing_in_ko			translated	gemini-3.1-flash-lite-preview	137
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CC79917443890064F76C18AF62DE5F1	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2632	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CCA67B84ACE4FAD2268CB8A976313DE	4266609207	0xFE4F4A37	missing_in_ko_gemini	칭하이성	青海省		3018	missing_in_ko			translated	gemini-3.1-flash-lite-preview	50
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CCB310A4C13A78E4D2EC3B7B98B9DB1	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2677	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CCC19DA446320333CE2A499C2941FED	1598899560	0x5F4D4568	missing_in_ko_gemini	핑둥현	屏东县		3527	missing_in_ko			translated	gemini-3.1-flash-lite-preview	30
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CD9E61847E02784351F6489620E0CF9	1750442886	0x6855A386	missing_in_ko_gemini	저장성	浙江省		980	missing_in_ko			translated	gemini-3.1-flash-lite-preview	99
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CE5C59140B7ED89725DBA88EB2D32BF	3521191224	0xD1E11D38	missing_in_ko_gemini	광둥성	广东省		1950	missing_in_ko			translated	gemini-3.1-flash-lite-preview	141
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CEF5DBD4CCFD0366981BC81ADCB0E79	2522158551	0x965515D7	missing_in_ko_gemini	안양시	安阳市		1552	missing_in_ko			translated	gemini-3.1-flash-lite-preview	7
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CF257D54E2268DD22D81AAA5D7AE4E3	3695480142	0xDC448D4E	missing_in_ko_gemini	이춘시	宜春市		1314	missing_in_ko			translated	gemini-3.1-flash-lite-preview	8
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CF339CF419B5C8560DE8198D131560C	4041781984	0xF0E8B2E0	missing_in_ko_gemini	쓰촨성	四川省		2365	missing_in_ko			translated	gemini-3.1-flash-lite-preview	201
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9CFB9AA547EAC471FD2758A749F52FD8	2578473671	0x99B062C7	missing_in_ko_gemini	먀오리현	苗栗县		3427	missing_in_ko			translated	gemini-3.1-flash-lite-preview	15
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D0A6B824DDAA87580950DA210935F75	2862231494	0xAA9A2FC6	missing_in_ko_gemini	인촨시	银川市		3072	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D16763D40E6DB24E536C7B2940C6747	2501944816	0x9520A5F0	missing_in_ko_gemini	네이멍구 자치구	内蒙古自治区		435	missing_in_ko			translated	gemini-3.1-flash-lite-preview	114
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D4131A44F721190FE479590DC49CD3E	989442077	0x3AF9B01D	missing_in_ko_gemini	장쑤성	江苏省		908	missing_in_ko			translated	gemini-3.1-flash-lite-preview	106
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D48CE734C459B7B0C7505B0C5E05D68	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3286	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D574CF745BB05F7B35460B4B8663474	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3464	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D5F129F41A2C3AC49835699373A0568	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2679	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D6CBB554A552D1D9B20E2990DD37783	2938805036	0xAF2A9B2C	missing_in_ko_gemini	허베이성	河北省		60	missing_in_ko			translated	gemini-3.1-flash-lite-preview	179
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D6D262742E2071A2D8573BAC77EAAA1	1002550584	0x3BC1B538	missing_in_ko_gemini	츠펑시	赤峰市		372	missing_in_ko			translated	gemini-3.1-flash-lite-preview	11
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D76FECB459E1DFA8EBA92AC1C32365E	3107657204	0xB93B15F4	missing_in_ko_gemini	샹탄시	湘潭市		1810	missing_in_ko			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D89B9944D8415C38BFD6D927374BAC3	3985658620	0xED9052FC	missing_in_ko_gemini	장자제시	张家界市		1862	missing_in_ko			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D8A6676452D5F5E38DB52932FD2520E	980609777	0x3A72EAF1	missing_in_ko_gemini	광시 좡족 자치구	广西壮族自治区		2156	missing_in_ko			translated	gemini-3.1-flash-lite-preview	123
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9D90419B4CE0AFBB6B22289B742C8EE4	3993514560	0xEE083240	missing_in_ko_gemini	장시성	江西省		1254	missing_in_ko			translated	gemini-3.1-flash-lite-preview	109
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DA557D9450AA53DE6FF4989D01E8C70	937126874	0x37DB6BDA	missing_in_ko_gemini	장화현	彰化县		3474	missing_in_ko			translated	gemini-3.1-flash-lite-preview	23
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DABE54F4120F5945444C5B05DEA6A10	2890761323	0xAC4D846B	missing_in_ko_gemini	지린성	吉林省		624	missing_in_ko			translated	gemini-3.1-flash-lite-preview	68
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DC905E64DA5CF4EBB31B8BBE8D6817D	2501944816	0x9520A5F0	missing_in_ko_gemini	네이멍구 자치구	内蒙古自治区		354	missing_in_ko			translated	gemini-3.1-flash-lite-preview	114
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DCC54FA4F5AA8AE4049B38371CCD324	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2639	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DD336E3464E13101D1DA8A80C62654E	2938805036	0xAF2A9B2C	missing_in_ko_gemini	허베이성	河北省		130	missing_in_ko			translated	gemini-3.1-flash-lite-preview	179
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DDEED63496AE2B29D8701B0CFB76127	41357662	0x0277115E	missing_in_ko_gemini	딩시시	定西市		2982	missing_in_ko			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DE9EFB94D263A1F1FA6BD95CC6DE3C9	102947745	0x0622DBA1	missing_in_ko_gemini	롄윈강시	连云港市		864	missing_in_ko			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DEE90D1434A3762FA7966BD33148FEF	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3267	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9DFA2558464DC47AAA1F0B840ADF64FB	4041781984	0xF0E8B2E0	missing_in_ko_gemini	쓰촨성	四川省		2370	missing_in_ko			translated	gemini-3.1-flash-lite-preview	201
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E1C7C624F65E07B086B14814B965C76	413849936	0x18AAD950	missing_in_ko_gemini	푸젠성	福建省		1137	missing_in_ko			translated	gemini-3.1-flash-lite-preview	91
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E1E45A14DC6CCC8DDADEE9F50046915	1108660903	0x4214D2A7	missing_in_ko_gemini	간쑤성	甘肃省		2946	missing_in_ko			translated	gemini-3.1-flash-lite-preview	97
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E1F1C554628301CD42B33BCB7B97035	1622964199	0x60BC77E7	missing_in_ko_gemini	산둥성	山东省		1479	missing_in_ko			translated	gemini-3.1-flash-lite-preview	150
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E2DD4094E530881BF22F6BD859B5B63	661673493	0x27705615	missing_in_ko_gemini	후베이성	湖北省		1706	missing_in_ko			translated	gemini-3.1-flash-lite-preview	114
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E45A8F9409F94F17141A2A0793983AD	2654394987	0x9E36DA6B	missing_in_ko_gemini	신장 위구르 자치구	新疆维吾尔自治区		3139	missing_in_ko			translated	gemini-3.1-flash-lite-preview	118
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E4604D74C495F682E6240B526130AD1	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3289	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E4DAB76429CC7B1A1C89BBD1F354FCE	742360355	0x2C3F8523	missing_in_ko_gemini	다싱안링 지구	大兴安岭地区		781	missing_in_ko			translated	gemini-3.1-flash-lite-preview	6
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E60ADD5410F37F3EE379A8FC5A97922	2890738352	0xAC4D2AB0	missing_in_ko_gemini	윈난성	云南省		2684	missing_in_ko			translated	gemini-3.1-flash-lite-preview	142
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E64A13F434799ABFB8E2383C54499C7	2325877328	0x8AA21250	missing_in_ko_gemini	옌타이시	烟台市		1396	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E69B9394CA41F654CDF13A5B05368FB	1867769289	0x6F53E5C9	missing_in_ko_gemini	산시성	陕西省		2813	missing_in_ko			translated	gemini-3.1-flash-lite-preview	114
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E6D751D455F8552F078A4B0563624E4	1901559264	0x71577DE0	missing_in_ko_gemini	푸저우시	福州市		1140	missing_in_ko			translated	gemini-3.1-flash-lite-preview	11
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E7D14C94AAAB7A006BE549D1E089AA2	4041781984	0xF0E8B2E0	missing_in_ko_gemini	쓰촨성	四川省		2277	missing_in_ko			translated	gemini-3.1-flash-lite-preview	201
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E81F60A47C5C309E6A25583FE826736	2138763870	0x7F7AF25E	missing_in_ko_gemini	자이현	嘉义县		3519	missing_in_ko			translated	gemini-3.1-flash-lite-preview	15
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E9D1FAB43ECE581D61A4C982B006E8C	4167395792	0xF86569D0	missing_in_ko_gemini	정저우시	郑州市		1506	missing_in_ko			translated	gemini-3.1-flash-lite-preview	10
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E9F0AC74F34F5279D827EBB385F05C5	3006837995	0xB338B4EB	missing_in_ko_gemini	셴닝시	咸宁市		1765	missing_in_ko			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9E9FC01D4BC7F59A17F75D95934DF570	2741693313	0xA36AEB81	missing_in_ko_gemini	헤이룽장성	黑龙江省		780	missing_in_ko			translated	gemini-3.1-flash-lite-preview	137
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EAEBF09493984875637FAA899D39639	2654394987	0x9E36DA6B	missing_in_ko_gemini	신장 위구르 자치구	新疆维吾尔自治区		3195	missing_in_ko			translated	gemini-3.1-flash-lite-preview	118
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EB2E37D4CBA83D2554E09BE8FBEF8EE	2029503800	0x78F7C538	missing_in_ko_gemini	천저우시	郴州市		1880	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EC44C4940A06B45912F4FBFC0F78356	2029503800	0x78F7C538	missing_in_ko_gemini	천저우시	郴州市		1879	missing_in_ko			translated	gemini-3.1-flash-lite-preview	9
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9ED0581E4FF8A815BDB799B15D64121A	1359258542	0x5104A3AE	missing_in_ko_gemini	주지앙시	九江市		1255	missing_in_ko			translated	gemini-3.1-flash-lite-preview	11
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EE6B96949C41CF5DEEDBEBEEAFD581A	980609777	0x3A72EAF1	missing_in_ko_gemini	광시 좡족 자치구	广西壮族自治区		2090	missing_in_ko			translated	gemini-3.1-flash-lite-preview	123
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EE94DA14206761E7ED759A1BAF21A08	942834431	0x383282FF	missing_in_ko_gemini	신저우시	忻州市		302	missing_in_ko			translated	gemini-3.1-flash-lite-preview	13
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EEE1B2D49338F1FD24E809082C7F3AD	2741693313	0xA36AEB81	missing_in_ko_gemini	헤이룽장성	黑龙江省		684	missing_in_ko			translated	gemini-3.1-flash-lite-preview	137
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EF621A64BF431A393925ABB8A0D113D	413849936	0x18AAD950	missing_in_ko_gemini	푸젠성	福建省		1201	missing_in_ko			translated	gemini-3.1-flash-lite-preview	91
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9EFE06C243FE664BD62259A11B739571	1536729735	0x5B98A287	missing_in_ko_gemini	티베트 자치구	西藏自治区		2759	missing_in_ko			translated	gemini-3.1-flash-lite-preview	78
/Game/Data/DataTables/RPVP/Rank/DT_RPVP_Rank_Adcode	9F124B6A4CD7776725D95D9F0833ED59	1431650036	0x55553EF4	missing_in_ko_gemini	타이완성	台湾省		3354	missing_in_ko			translated	gemini-3.1-flash-lite-preview	375
