namespace	guid	source_hash	source_hash_hex	source	text	zh_text	source_text	row	reason	official_target_text	official_en_text	status	model	shared_source_count
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_03_DialogueText	2333770459	0x8B1A82DB	missing_in_en_gemini	6 gold rings.	六环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_03	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_04_RuoTong0_DialogueText	4281218407	0xFF2E3567	missing_in_en_gemini	Sorry, that's incorrect. The challenge is now over.	很遗憾，答错了，本次闯关全部结束。		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_04_RuoTong0	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_07_DialogueText	4148239767	0xF7411D97	missing_in_en_gemini	29,000 gold rings.	两万九千环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_07	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_08_RuoTong0_DialogueText	4281218407	0xFF2E3567	missing_in_en_gemini	Sorry, that's incorrect. The challenge is now over.	很遗憾，答错了，本次闯关全部结束。		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_08_RuoTong0	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_11_DialogueText	4218742205	0xFB74E5BD	missing_in_en_gemini	Four hundred gold rings.	四百环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_11	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanSan/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanSan	BigWorldBl01L1_BJTW_WuBiChuangGuanSan_15_RuoTong0_DialogueText	1022764325	0x3CF62525	missing_in_en_gemini	Correct! That's the end of this challenge!	答对咯，本次闯关全部结束！		BigWorldBl01L1_BJTW_WuBiChuangGuanSan_15_RuoTong0	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanYi/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanYi	BigWorldBl01L1_BJTW_WuBiChuangGuanYi_03_DialogueText	1611852525	0x6012EAED	missing_in_en_gemini	60 gold rings.	六十环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanYi_03	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanYi/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanYi	BigWorldBl01L1_BJTW_WuBiChuangGuanYi_07_DialogueText	291359838	0x115DCC5E	missing_in_en_gemini	20 gold rings.	二十环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanYi_07	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldBl01L1/BigWorldBl01L1_BJTW/WuBiChuangGuanYi/DT_DialogueInfo_BigWorldBl01L1_BJTW_WuBiChuangGuanYi	BigWorldBl01L1_BJTW_WuBiChuangGuanYi_10_DialogueText	1816589536	0x6C46F4E0	missing_in_en_gemini	120 gold rings.	一百二十环金。		BigWorldBl01L1_BJTW_WuBiChuangGuanYi_10	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuJiGuanRenShangFan/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuJiGuanRenShangFan	BigWorldDk_DK06_PoJiLuJiGuanRenShangFan_00_GongShangJi_DialogueText	2568979072	0x991F8280	missing_in_en_gemini	Isn't this the new member of Team Star who is competing with Gui Die for the record?	这不是和圭蝶争夺记录的星之队新成员吗？		BigWorldDk_DK06_PoJiLuJiGuanRenShangFan_00_GongShangJi	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuMaiMiQiPao/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuMaiMiQiPao	BigWorldDk_DK06_PoJiLuMaiMiQiPao_00_GongShangJi_DialogueText	686694362	0x28EE1FDA	missing_in_en_gemini	Did you see that student just now? I heard his climbing speed is on par with Guidie's!	你看到没，刚刚那个同学，听说登顶速度和圭蝶不相上下！		BigWorldDk_DK06_PoJiLuMaiMiQiPao_00_GongShangJi	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuMaiMiQiPao/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuMaiMiQiPao	BigWorldDk_DK06_PoJiLuMaiMiQiPao_01_XuYing1_DialogueText	4294196127	0xFFF43B9F	missing_in_en_gemini	Really? I didn't expect to be able to compete with that Guidie, so impressive!	真的吗？没想到能和那个圭蝶争锋，好厉害啊！		BigWorldDk_DK06_PoJiLuMaiMiQiPao_01_XuYing1	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuMaiNiang/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuMaiNiang	BigWorldDk_DK06_PoJiLuMaiNiang_00_ChengZou_DialogueText	3753109085	0xDFB3E65D	missing_in_en_gemini	Isn't this the freshman who is challenging Gui Die's record?	这不是挑战圭蝶纪录的新生吗？		BigWorldDk_DK06_PoJiLuMaiNiang_00_ChengZou	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuShangFan01/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuShangFan01	BigWorldDk_DK06_PoJiLuShangFan01_01_WangChuanQi_DialogueText	1985025954	0x765117A2	missing_in_en_gemini	Yo! The Guidie record-breaker! I've heard all about it! That's amazing!	哟！圭蝶纪录挑战者！我可听说了！太厉害了！		BigWorldDk_DK06_PoJiLuShangFan01_01_WangChuanQi	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuXueShengSanRen/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuXueShengSanRen	BigWorldDk_DK06_PoJiLuXueShengSanRen_01_XiaLing_DialogueText	970796593	0x39DD2E31	missing_in_en_gemini	It's the freshman who broke Guidie's record!	是挑战圭蝶记录的新生！		BigWorldDk_DK06_PoJiLuXueShengSanRen_01_XiaLing	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/PoJiLuXueShengShuangRen2/DT_DialogueInfo_BigWorldDk_DK06_PoJiLuXueShengShuangRen2	BigWorldDk_DK06_PoJiLuXueShengShuangRen2_00_WenChao_DialogueText	636779384	0x25F47B78	missing_in_en_gemini	Is this the new Team Star member who is challenging Gui Die's record!	这位就是挑战圭蝶纪录的星之队新队员吗！		BigWorldDk_DK06_PoJiLuXueShengShuangRen2_00_WenChao	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/WeiPoJiLuMaiMiQiPao/DT_DialogueInfo_BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao	BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao_00_GongShangJi_DialogueText	2225024931	0x849F2FA3	missing_in_en_gemini	Did you see that student just now? I heard he's the freshman who almost broke Guidie's record!	你看到没，刚刚那个同学，听说他差点打破圭蝶记录的新生！		BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao_00_GongShangJi	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK06/WeiPoJiLuMaiMiQiPao/DT_DialogueInfo_BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao	BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao_01_XuYing1_DialogueText	1145806138	0x444B9D3A	missing_in_en_gemini	Really? I didn't expect to be able to go head-to-head with Guidie, that's incredible!	真的吗？没想到能和圭蝶一较高下，太厉害了！		BigWorldDk_DK06_WeiPoJiLuMaiMiQiPao_01_XuYing1	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDk/BigWorldDk_DK28PYSL/PoJiLuDk23/DT_DialogueInfo_BigWorldDk_DK28PYSL_PoJiLuDk23	BigWorldDk_DK28PYSL_PoJiLuDk23_01_ZhangShuo_DialogueText	3150844959	0xBBCE141F	missing_in_en_gemini	Are you the freshman challenging Guidie's record?!	你是那个挑战圭蝶纪录的新生吗！		BigWorldDk_DK28PYSL_PoJiLuDk23_01_ZhangShuo	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldDl01/BigWorldDl01_NCRKYG/SanRenQiPao/DT_DialogueInfo_BigWorldDl01_NCRKYG_SanRenQiPao	BigWorldDl01_NCRKYG_SanRenQiPao_01_HongQi_DialogueText	2132434747	0x7F1A5F3B	missing_in_en_gemini	Of course I support Guidie.	我当然是支持圭蝶。		BigWorldDl01_NCRKYG_SanRenQiPao_01_HongQi	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigWorldEr/BigWorldEr_EK05PYFD/YinDaoXueSheng/DT_DialogueInfo_BigWorldEr_EK05PYFD_YinDaoXueSheng	BigWorldEr_EK05PYFD_YinDaoXueSheng_09_ChongFeng_DialogueText	4232921648	0xFC4D4230	missing_in_en_gemini	If you're confident in your skills, go to the cave ahead and sign up with our Senior Yingzhao.	如果你对自己身手自信的话，就去前面的洞窟找我们英招学长报名吧。		BigWorldEr_EK05PYFD_YinDaoXueSheng_09_ChongFeng	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/AKunYouXiYingLiuGe/DT_DialogueInfo_BigworldSq_GC_AKunYouXiYingLiuGe	DT_DialogueInfo_BigworldSq_GC_AKunYouXiYingLiuGe_DialogueSummary_DialogueText	2966013889	0xB0C9C7C1	missing_in_en_gemini	The effects of the two strange 'Little Wood Fence' transformation potions have worn off, and they have returned to human form—it's Senior Zhuge Liang and Senior Zhou Yu. They discuss the future after returning to the Land of Three Kingdoms; this seems to be the final battle of the Yu-Liang rivalry...	两只奇怪的“小木篱”变形药水效果结束了，恢复了人形，竟然是诸葛亮学长和周瑜学长。他们谈论起返回三分之地之后的未来，瑜亮之争这似乎是最后一战……		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/ASuWenAl09/DT_DialogueInfo_BigworldSq_GC_ASuWenAl09	DT_DialogueInfo_BigworldSq_GC_ASuWenAl09_DialogueSummary_DialogueText	971344688	0x39E58B30	missing_in_en_gemini	The five bronze armor fragments are collected. The history of Qiushui's war and the clues to the Pillar of Heaven Ruins are becoming clear...	五块青铜铠甲碎片集齐，秋水的战争往事与通往天柱墟的线索在你面前逐渐清晰……		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/AWenJiZhuoRong/DT_DialogueInfo_BigworldSq_GC_AWenJiZhuoRong	DT_DialogueInfo_BigworldSq_GC_AWenJiZhuoRong_DialogueSummary_DialogueText	1034007559	0x3DA1B407	missing_in_en_gemini	Zhuorong is lured out by the scent of the honey sauce set by Wang Xun and appears before you.	灼绒被王寻布下的蜜肴酱气味吸引，出现在你面前。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/BKunYouCangBingCheng/DT_DialogueInfo_BigworldSq_GC_BKunYouCangBingCheng	DT_DialogueInfo_BigworldSq_GC_BKunYouCangBingCheng_DialogueSummary_DialogueText	4213100271	0xFB1ECEEF	missing_in_en_gemini	According to the Mozi projection records, Mozi once returned to the depths of the Hidden Weapon City, to the place where the Hengzhu Flow Mech was once kept. As he mourned, the "Tianheng" system activated—it was an operating system formed within the mech after the Hengzhu Flow, now completely integrated with it.	神工役投影记载，墨子曾重返藏兵城底，昔日安放衡注流机甲之处。他黯然缅怀之际，“天衡” 系统应声启动——这竟是衡注流后，在机甲内自改造形成的操作系统，天衡系统与机甲彻底融为一体。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/BKunYouGuiLing/DT_DialogueInfo_BigworldSq_GC_BKunYouGuiLing	DT_DialogueInfo_BigworldSq_GC_BKunYouGuiLing_DialogueSummary_DialogueText	846910599	0x327AD487	missing_in_en_gemini	With the help of the 'Flow's' resonance, you see an echo of the past: The God-Sealer speaks with anger and shatters the bronze stele, dissatisfied with Jixia's forgetting of the heroes of the past, and solemnly recites their names... As he recites, the phantoms of the God-Forgers appear one by one to pay their respects. The God-Sealer returns, vowing to reclaim their glory.	借助流的感应，你看到一段过往回响：封神者语带愠怒，击碎了青铜碑，他不满稷下对昔日英雄的遗忘，庄重念出那些名字……随着诵念，神铸者虚影依次浮现行礼。封神者归来，誓为他们重夺荣光。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/CKunYouCl09/DT_DialogueInfo_BigworldSq_GC_CKunYouCl09	DT_DialogueInfo_BigworldSq_GC_CKunYouCl09_DialogueSummary_DialogueText	495635568	0x1D8ACC70	missing_in_en_gemini	Ding Wuhai hijacked the elite guards sent to intercept him, putting on a manic performance. Upon closer inspection, it seemed to be a bitter recount of the mockery he faced from classmates when he first arrived at Jixia. Suddenly, Ding Wuhai unleashed immense power, swallowing the colors of the entire space into black and white.	丁午亥劫持了前来堵截的近卫巧兵，上演出一番癫狂戏码，细看之下，竟似乎是在控诉自己初到稷下之时，遭受同窗讥讽的经历。随后，丁午亥爆发出巨大的威力，将整片空间的色彩吞噬成黑白。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/CKunYouQiMenShuiXie/DT_DialogueInfo_BigworldSq_GC_CKunYouQiMenShuiXie	DT_DialogueInfo_BigworldSq_GC_CKunYouQiMenShuiXie_DialogueSummary_DialogueText	1700896912	0x6561A090	missing_in_en_gemini	The fallen Wanshu Hammer projects a dusty image of the time when the Four Heroes of Jixia were gathered. With graduation approaching, the four sat down to write a farewell poem: 'A wisp of moon over Jixia, drying away the sorrows of the Three Kingdoms...'	倒地的万枢重锤投出一段尘封的影像，正是当年稷下四杰齐聚之时。离校在即，四人伏案执笔，共作下一首《水榭留别》：稷下一缕月，晒消三分愁……		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/CKunYouXiongXiaoSan/DT_DialogueInfo_BigworldSq_GC_CKunYouXiongXiaoSan	DT_DialogueInfo_BigworldSq_GC_CKunYouXiongXiaoSan_DialogueSummary_DialogueText	2510251738	0x959F66DA	missing_in_en_gemini	The restless Ding-Wu-Hai settles into calm, revealing a magnificent scene—under the aurora created by magic, Zhuge Liang and Sima Yi stand side by side—if the world before us is only black and white, then you and I shall use our own hands to create our own light.	躁动的丁午亥归于平静，展示出一片瑰丽的画面——魔道变化出的漫天极光之下，诸葛亮与司马懿并肩而立——若眼前的世界只剩黑白，你我变当凭双手，造自己的光。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/CSuWenShanQu/DT_DialogueInfo_BigworldSq_GC_CSuWenShanQu	DT_DialogueInfo_BigworldSq_GC_CSuWenShanQu_DialogueSummary_DialogueText	3688981661	0xDBE1649D	missing_in_en_gemini	After completing the seven trials of the Cloud Terrace and using the token left by Zhuge Liang, you unlock the seal on the floating rock platform above his secret chamber.	历经七座云台试炼，依靠诸葛亮留下的令牌，你解开了诸葛亮密室上方的悬空岩台封印。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DKunYouDongFangJing/DT_DialogueInfo_BigworldSq_GC_DKunYouDongFangJing	DT_DialogueInfo_BigworldSq_GC_DKunYouDongFangJing_DialogueSummary_DialogueText	2044616002	0x79DE5D42	missing_in_en_gemini	Through Life Echo, Gan Sui and you see the past of Dongfang Jing and Bian Que in the garden. It turns out Dongfang Jing refused to take the potion and personally severed the Shuochun Bud.	通过生命回响，甘遂和你看到东方镜与扁鹊在园中的往事。原来是东方镜拒绝服下药剂，并亲自斩断了朔椿芽。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DKunYouLaiFuWang/DT_DialogueInfo_BigworldSq_GC_DKunYouLaiFuWang	DT_DialogueInfo_BigworldSq_GC_DKunYouLaiFuWang_DialogueSummary_DialogueText	473326765	0x1C3664AD	missing_in_en_gemini	After finding all the little radishes, you arrive before the Radish King. In recognition and gratitude for your eradication of the Sprout of Calamity, it shares its power with you.	找到了所有小萝卜后，来到莱菔王面前。出于对你铲除朔椿芽的认可与感激，它将自己的力量分享给了你。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DSuWenFengYunDaBing/DT_DialogueInfo_BigworldSq_GC_DSuWenFengYunDaBing	DT_DialogueInfo_BigworldSq_GC_DSuWenFengYunDaBing_DialogueSummary_DialogueText	3077930720	0xB7757EE0	missing_in_en_gemini	Place the Blessing of Cooking to see an echo of the past: Villager Yun Shuming used Jixia Fox Wheat to cook Cloud Harvest Flatbread, inviting the villagers to come and enjoy it together.	放上炊香之祈，看到往日的回响：村民云淑明以稷狐麦为原料烹制出丰云大饼，招呼百家们前来一起享用。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DSuWenJiHuMai/DT_DialogueInfo_BigworldSq_GC_DSuWenJiHuMai	DT_DialogueInfo_BigworldSq_GC_DSuWenJiHuMai_DialogueSummary_DialogueText	2280781163	0x87F1F56B	missing_in_en_gemini	Place the Blessing of Harvest to see an echo of the past: Hua Qinmi of the Hundred Herbs Family once placed Jixia Fox Wheat before the Prayer Stone, offering a blessing of abundance for the Cloud Plains.	放上丰登之祈，看到往日的回响：之前百草家花卿觅将稷狐麦放在祈福之石前，为丰云野献上五谷丰登的祝福。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DSuWenYuHuo/DT_DialogueInfo_BigworldSq_GC_DSuWenYuHuo	DT_DialogueInfo_BigworldSq_GC_DSuWenYuHuo_DialogueSummary_DialogueText	3971924592	0xECBEC270	missing_in_en_gemini	Place the Blessing of Fishing to see an echo of the past: Anglers Man Xiaofeng and Fang Yu waited on the shore of the cave lake, hunting for the strange fish caused by the cloud flow anomalies of that year.	放上渔获之祈，看到往日的回响：垂钓家满小枫和方鱼蹲守在洞窟湖面的岸上，钓猎当年云流异变的怪鱼。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/DSuWenYunJingNiang/DT_DialogueInfo_BigworldSq_GC_DSuWenYunJingNiang	DT_DialogueInfo_BigworldSq_GC_DSuWenYunJingNiang_DialogueSummary_DialogueText	1923981013	0x72AD9ED5	missing_in_en_gemini	Place the Blessing of Brewing to see an echo of the past: Li Bai, dead drunk, leaned against the back of the Prayer Stone, sipping Cloud Brew and reciting poetry in praise of it.	放上曲酿之祈，看到往日的回响：李白大醉酩酊，靠坐在祈福之石后面畅饮着丰云酿，口中念着赞美诗词。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/ESuWenEl01/DT_DialogueInfo_BigworldSq_GC_ESuWenEl01	DT_DialogueInfo_BigworldSq_GC_ESuWenEl01_DialogueSummary_DialogueText	569675588	0x21F48F44	missing_in_en_gemini	Qing Ze tells you the origin of the butterfly-wing-shaped fragments and speculates that the dream power within Dream-Whisper Lake has gone out of control.	青泽向你讲述蝶翅状残片的来历，推测梦语湖内的梦能力量已经失控。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/ESuWenQiQiaoChuChang/DT_DialogueInfo_BigworldSq_GC_ESuWenQiQiaoChuChang	DT_DialogueInfo_BigworldSq_GC_ESuWenQiQiaoChuChang_DialogueSummary_DialogueText	626209336	0x25533238	missing_in_en_gemini	The Master of Ingenuity appears, his mind clouded by the intrusion of dream energy.	奇巧大师现身，受梦能侵扰，已然神智混乱。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/ESuWenQiQiaoTuiChang/DT_DialogueInfo_BigworldSq_GC_ESuWenQiQiaoTuiChang	DT_DialogueInfo_BigworldSq_GC_ESuWenQiQiaoTuiChang_DialogueSummary_DialogueText	467113582	0x1BD7966E	missing_in_en_gemini	The moment the Master of Ingenuity is defeated, his mind suddenly clears, leaving only regret in his eyes.	奇巧大师落败的刹那，神智骤然清明，眼中只剩悔意。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/GSuWenGk15/DT_DialogueInfo_BigworldSq_GC_GSuWenGk15	DT_DialogueInfo_BigworldSq_GC_GSuWenGk15_DialogueSummary_DialogueText	2626059730	0x9C867DD2	missing_in_en_gemini	Defeat Botu, the thorns dissipate, and the Butterfly Messenger statue glows once again.	击败伯屠，荆棘散去，蝶使雕像重新焕发出光芒。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/GSuWenMeiMengCanFu/DT_DialogueInfo_BigworldSq_GC_GSuWenMeiMengCanFu	DT_DialogueInfo_BigworldSq_GC_GSuWenMeiMengCanFu_DialogueSummary_DialogueText	4255985875	0xFDAD30D3	missing_in_en_gemini	Combining the four Dream Fragment Charms causes a wisp of dream energy to rise, pointing toward the Nightmare Abyss.	将四枚美梦残符拼合在一起，一缕梦能随之升腾，指向梦魇深窟。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/GSuWenShiBan/DT_DialogueInfo_BigworldSq_GC_GSuWenShiBan	DT_DialogueInfo_BigworldSq_GC_GSuWenShiBan_DialogueSummary_DialogueText	3189548255	0xBE1CA4DF	missing_in_en_gemini	The Butterfly Envoy statue resonates with the Dream Slate, and the activated map slate reveals new clues.	蝶使雕像与美梦石板相呼应，被激活的地图石板显示了新的线索。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/USuWenBaiLuDuiHua/DT_DialogueInfo_BigworldSq_GC_USuWenBaiLuDuiHua	DT_DialogueInfo_BigworldSq_GC_USuWenBaiLuDuiHua_DialogueSummary_DialogueText	3413715966	0xCB792BFE	missing_in_en_gemini	After obtaining the Burning Mountain Cauldron Keystone on the second basement level, you meet Bai Lu. She is also curious about the final fate of the hero Qiushui and tells you some of his past. She asks you to go see how his story ends, while she sets off for Spring Creek Plains.	在地下二层拿到燃山釜钥石后，遇到了白露，她也好奇英雄秋水最后的结局，并告诉了你秋水的一些往事，让你去看看秋水最后的结局，而白露则动身前往了春溪原。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/USuWenChuJianGuLai/DT_DialogueInfo_BigworldSq_GC_USuWenChuJianGuLai	DT_DialogueInfo_BigworldSq_GC_USuWenChuJianGuLai_DialogueSummary_DialogueText	455544994	0x1B2710A2	missing_in_en_gemini	After arriving at the Pillar of Heaven, you encounter an advance team sent by the academy and are trapped by a magic circle as an intruder. Fortunately, the team leader, Gu Lai, steps in to resolve the misunderstanding.	来到撑天主柱后，你遇到了学院派来探索的先遣队，并被当成入侵者用法阵困住，好在先遣队队长古来出面，化解了这场误会。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/USuWenChuJianQiuShui/DT_DialogueInfo_BigworldSq_GC_USuWenChuJianQiuShui	DT_DialogueInfo_BigworldSq_GC_USuWenChuJianQiuShui_DialogueSummary_DialogueText	3448200946	0xCD875EF2	missing_in_en_gemini	You have finally reached the top of the Sky-Supporting Pillar and found Qiushui, but he is already nearly controlled by the Calamity Beast...	终于来到了撑天主柱顶部，你见到了秋水，但他已经快被灾兽完全控制……		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/USuWenJiBaiZaiShou/DT_DialogueInfo_BigworldSq_GC_USuWenJiBaiZaiShou	DT_DialogueInfo_BigworldSq_GC_USuWenJiBaiZaiShou_DialogueSummary_DialogueText	2832961006	0xA8DB8DEE	missing_in_en_gemini	The Calamity Beast is defeated, but Qiushui is fading away. Before dissolving into the wind, he recalls the flowers of Chunxi Plains...	灾兽被击败，但秋水也即将消逝，在散入风中前，他回忆起了春溪原的花……		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/ExportDialogues/BigworldSq/BigworldSq_GC/USuWenSanGuangHeYi/DT_DialogueInfo_BigworldSq_GC_USuWenSanGuangHeYi	DT_DialogueInfo_BigworldSq_GC_USuWenSanGuangHeYi_DialogueSummary_DialogueText	4262781720	0xFE14E318	missing_in_en_gemini	The Three Lights have united, and the path to the Pillar of Heaven has opened.	三光合一，前往撑天主柱的通路已然开启。		DialogueSummary	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
